,뉴스제목,주가변동
1217,"한올바이오파마, 신종 코로나 치료사용 '인터페론' 건강보험 적용 소식에↑",0
1218,車·IT·화학…수출株 모처럼 웃었다,0
1219,오늘의 이슈&테마 스케줄,0
1220,"2월 6일자, 우한폐렴 리포트입니다.",0
1221,"""날 좀 보소"" 배당株의 외침",0
1222,中 잇단 부양책…'코로나 쇼크' 바닥예감,0
1223,美경제지표 개선·신종코로나 혼재…670선 약보합,0
1224,개미들 놀이터 된 상폐종목 거래…이대로 괜찮을까,0
1225,수소차 규제혁파 소식에 관련株 강세,0
1226,공포에 사는 '外人부대',0
1227,`바이러스 잡을까 잡힐까`…신종 코로나에 달려드는 테마株,0
1228,"인프라웨어, 최대주주는 누구?…‘호텔·바이오’ 사업 진출하나",0
1229,신한 vs KB '금융대장株 혈투',0
1230,"네이처셀, 라정찬 회장 1심 무죄 소식에 장중 ‘상한가’",0
1231,"코스피, 상승분 반납하며 2200선 마감...""신종 코로나 영향권""",0
1232,中 대미관세 인하·지표 호재에 또 '최고가',0
1233,추세 전환을 말하기엔 이르다,0
1234,"2월 7일 코스닥, 0.06p 내린 672.63 마감(0.01%↓)",0
1235,코로나 파장 길어져…2차전지 성장성에 전기차株 `핫`,0
1236,급등 피로감으로 하락…2210선 방어,0
1237,"▶ 삼성도 투자한""세계최초"" 2500원 ] 25000원 대 오를 반도체대표株",0
1238,中의 '對美 관세인하' 영향…상승,0
1239,"코스닥, 하락 출발 후 혼조…670선 등락",0
1240,“부럽다 美 IT기업”…실적·성장성 뽐내며 美경제 이끌어,0
1241,일진디스플 급락 이유,0
1242,디엔에이링크 보통주 추가상장 등,0
1243,"""인터플렉스, 올해 영업익 2배 늘 것...플립칩 기판 검사장비 수요↑""-키움증권",0
1244,디엔에이링크 신규상장 등,0
1245,"""홍콩주식 사면 돈 번다""… 중국發 익명 채팅앱 주식 사기 기승",0
1246,5억광년 밖에서 소리가…외계인이 보내는 신호?,0
1247,美 5G 투자 본격화 기대감에 관련株 강세,0
1248,신종 코로나 둔화 기대 속 S&P500·나스닥 간신히 '최고치',0
1249,", 사흘째 상승…코로나19 확산 둔화 영향",0
1250,씨아이테크·레드로버 주주총회 등,0
1251,美증시 최고가랠리에 고개드는 '신경제론',0
1252,11일 장 마감 후 주요 종목 뉴스,0
1253,"""최초"" [임상3상]신라젠 300배↑↑능가할 2020초대형 바이오株",0
1254,외국인이 다시 삼성전자를 사려면?,0
1255,"신종코로나 테마주 열풍에 대주주 지분 매각 이어져...""개인투자자 주의요망""",0
1256,SDI·전기·물산 동시 신고가…삼성그룹株 부활,0
1257,"파월 ""신종코로나, 美경제에 영향…주시할 것""",0
1258,"넥스트BT, 美투자사 렉산 ‘간암치료제 신약물질’ 中바이오회사와 1억달러 규모 라이센싱 아웃",0
1259,내일장 상한가 종목 ▶ 전기/수소차株,0
1260,"증선위, 태광산업·레몬에 과징금 제재",0
1261,계좌에 200만원만 있으면 바로 매수 ▶ 이번에는 300%,0
1262,"나노스 양선길 대표 ""올해 턴어라운드, 갤럭시S11 광학필터 탑재""",0
1263,"에스모, 54억규모 CB발행 결정 등",0
1264,"TBH글로벌, 4월 총선 앞두고 지소미아 폐기론 급부상",0
1265,신종 코로나에 약달러 전망 '백기' 美 경제 멍든다,0
1266,갤럭시S20·Z플립 극찬에 부품株도 힘 받네,0
1267,외국인 '사자'에 5일 연속 상승…680선 사수,0
1268,"""코로나19로 국내 스마트폰 부품주 공급 수혜 감지""",0
1269,"테슬라, 주가 오르니 2조원 규모 유상증자",0
1270,두올산업·에스제이케이 주주총회 등,0
1271,다음 주 공략 가능 종목!,0
1272,코로나19 악재 속 상승 피로감 겹쳐 하락,0
1273,`연쇄 기업사냥` 주범 징역 8년…유망기업 인수 후 회삿돈 빼돌려,0
1274,로나19 확진자 해명에 안도…2240선 회복,0
1275,"""美연준, 올해도 금리 인하 전망...하반기 유력""-KTB투자증권",0
1276,다음주 상한가 종목 ▶ 수소/전기차株,0
1277,中 '코로나19' 확진자 급증 속…하락,0
1278,"이 종목,. 딱 하루만 보세요.",0
1279,"영화테크, 10조 규모 폐배터리 시장 수혜...국책과제 주관 사업자 부각↑",0
1280,"이주열 ""시중 유동성 완화적 운용, 금리인하와 별개""",0
1281,2월 대시세주 저점 매수가능!! 지금확인!! ▶ 300% 급등,0
1282,"""LCD 가격, 코로나19 계기로 반등""",0
1283,"크라운제과(264900)+10.14%, 모나리자 +6.06%, 깨끗한나라 +3.75%, 크라운해태홀딩스 +3.41%",0
1284,"엔터메이트, 주식등의 대량보유자 소유주식수 변동",0
1285,코로나 악재 재발‥S&P·나스닥은 장중 사상 최고,0
1286,갤럭시Z플립 잇단 완판에 부품株 ‘강세’,0
1287,믿었던 '리츠' 왜이래…,0
1288,'코로나19' 먹구름에도 목표가 ‘쑥쑥’ 우등생에 ‘눈길’,0
1289,"""갤럭시Z 플립, 물량 부족 현상""..부품 관련주 '급등'",0
1290,BTS 컴백 기대감에 초록뱀·디피씨 등 ‘급등’,0
1291,삼성전자 `30%룰 수시 적용` 없던 일 되나,0
1292,"""정유株 바닥쳤다… 비중 확대 적기""",0
1293,로나19 불확실성 여전…외인 팔자에 약보합,0
1294,코로나 국면 길어지니…외국인 수급 `오락가락`,0
1295,갤럭시 Z플립 `완판` 행진에 폴더블폰 부품주도 고공행진,0
1296,"나무가, 보통주 1주당 신주 1주 배정 무상증자 기준일 등",0
1297,"매매정지된 솔고바이오 ""기업정상화 최선…신속·투명하게 소통할 것""",0
1298,개장전★주요이슈 점검,0
1299,"외국인·기관, 국내 '반도체·2차전지' 대장주 집중 매수",0
1300,“美 대선 레이스 시작… 지지율 변화에 따른 차별적 투자전략 필요”,0
1301,"톱텍, SK이노베이션 자회사에 2차전지 모듈라인 공급 등",0
1302,조류독감 확산!! ▶ 내일장 급등주는?!,0
1303,7개월만에 690선 회복…BTS 관련주 ‘강세’,0
1304,"서남 코스닥 입성…""국내 유일 2세대 고온초전도 선재 제조""",0
1305,금융시장 곳곳서 들리는 '마이너스금리 한계론',0
1306,"코스피, 외인·기관 순매도에 2230선 후퇴… 코스닥 혼조세",0
1307,"코스피, 종일 혼조세 2240선 약보합 마감… 코스닥 6일 연속 상승",0
1308,"""2차전지株, 아직 상투는 아니다""",0
1309,로나19 우려 누른 외국인 '사자'…소폭 상승,0
1310,"""방탄소년단, 빌보드 월드앨범 6개 차트인""..관련株 동반 강세",0
1311,18일 장 마감 후 주요 종목뉴스,0
1312,감소 1~3위 모두 화학…전통 배당주는 옛말,0
1313,2200선 강보합 마감…코로나 관련株↑,0
1314,합병ㆍ상장 기대감에 힘받는 스팩,0
1315,페이퍼코리아 주주총회 등,0
1316,뉴욕증시 중국 테마 '된서리' 저가 매수 아직 일러,0
1317,코로나19 확진자 다수 발생에 마스크株 급등,0
1318,증시요약(6) - 특징 상한가 및 급등종목,0
1319,"코오롱생명과학, 인보사 美FDA 임상보완자료 이달중 제출↑",0
1320,코로나19에 눌린 올 1분기 상장사 실적…역성장 우려,0
1321,"李 신중론 덮은 文 `비상시국`…채권시장, 금리인하 베팅",0
1322,코로나19 공포? 헬스케어 종목에 기회!,0
1323,애플 경고에 기술주 중심 하락,0
1324,"우정바이오, 고대안암병원 '코로나19' 공간멸균 수행 '급등'",0
1325,"삼정KPMG, 대학생 AI 아이디어 경연대회 개최",0
1326,BTS 관련 급등 종목 이렇게 매수하면 10만원 이득,0
1327,"한앤컴퍼니, 쌍용정보통신 판다",0
1328,"작년 IPO 공모규모 전년대비 23%↑…""기술특례상장 최대""",0
1329,"아이티센, 쌍용정보통신 새 주인 됐다",0
1330,"쌍용정보통신, 최대주주 변경 수반 주식양수도 계약 체결",0
1331,로나19 확진자 급증으로 하락…‘680’ 턱걸이,0
1332,기관 매물에 2200선 밑으로…코로나19 확진자 급증 영향,0
1333,"""손세정제 원료 '에탄올' 수급 비상""...관련주 동반 '강세'",0
1334,공개매물 아닌데 4곳서 인수제안 받은 신라섬유,0
1335,"""개그맨 김철민, 개 구충제 복용 5달째..뇌MRI 정상""..관련주 강세",0
1336,샘코 / 셀루메드 / 메디포스트 등,0
1337,코스피-19일,0
1338,증시 단기 약세 국면..7개 대장주를 잡아라,0
1339,"코스닥 지수, 강보합 출발…680선 상회",0
1340,"""개학연기·휴원권고""...온라인교육株 '급등'",0
1341,'코로나19' 확산에 공기청정기 판매 급증...관련주↑,0
1342,경기부양에 돈 쏟아붓는 中…중앙은행들 금리인하 고심,0
1343,中 경기 부양 기대감에 S&P500·나스닥 '최고치',0
1344,헬릭스미스 CB 인수 나선 증권사들…시세 차익 짭짤할까,0
1345,조정시 편입할 시장 주도주 7選,0
1346,부양책에 거는 기대,0
1347,코스닥 '670'선으로 하락 전환…코로나19 확진자 급증에 위축,0
1348,코로나19·애플 우려 떨치고 상승,0
1349,"골드만삭스 ""코로나19로 美 증시 조정 가능"" 경고",0
1350,주가지수선물 투자자별 매매동향(2/20),0
1351,이 종목.. 수익 볼 절호의 기회!,0
1352,"코스피, 2220선에서 상승 출발…외국인·기관 '사자'",0
1353,"""'코로나19' 대응 원격진료 수요↑""...관련주 동반 '강세'",0
1354,"`코로나19` 파랗게 질린 코스닥, 2%대↓ `660선`",0
1355,로나19 확진자 증가에…1%대 하락,0
1356,정부 “中 시진핑 방한 예정대로”…화장품株 상승,0
1357,"코로나19에 감염된 코스닥, 하락 출발",0
1358,S20 울트라 '인기'…광학줌 관련株 중장기 수혜 기대 -NH,0
1359,급등 에감 99% 이 종목!,0
1360,국민연금 '배당 압박' 통할까,0
1361,“코로나19 확산 우려에 코스피 1%대 하락”,0
1362,"대림산업 ""우선협상대상자 LB자산운용과 협상중"" 등",0
1363,"인콘, 핀테크 사업 고객사 증가…""한국전자인증과 조달플랫폼 협약""",0
1364,코스피-20일,0
1365,코로나19 악영향 경계하며 하락,0
1366,온라인교육 관련주 뜻밖의 강세…아이스크림에듀 상한가,0
1367,"""19번째 부동산 대책…재평가 받는 건설株만 매수해야""",0
1368,"국일제지, 자회사 신사업 추진 소식에 주가 '껑충'",0
1369,"코스피, 코로나19 확산에 하락 마감…2160선 후퇴",0
1370,"코스피, 코로나19 확진자 증가에 1%대 하락 출발…2170선",0
1371,로나19 확산 둔화되자 2%대 반등,0
1372,'코로나19' 확산에 미국 연준 금리인하 기대 대폭 상승,0
1373,"코스닥, 코로나19 악재 다 반영됐나..나흘만에 상승 출발",0
1374,이번 주 이것만이 살길이다!,0
1375,"코로나 공포에도 반등…코스피, 1.18% 오른 2103로 마감",0
1376,24일 장 마감 후 주요 종목뉴스,0
1377,"""BTS 새 앨범, 세계 양대 팝차트 1위 예고""...관련주 동반 강세",0
1378,"코스닥, 코로나19 확산 진정에 1%대 회복",0
1379,코스닥-24일,0
1380,코로나 공포에 하락출발…獨 DAX 4.01%↓,0
1381,"코로나19 공포에 증시 대폭락…""과거 사스·메르스때 보면...""",0
1382,코스피-24일,0
1383,예수금이 적어도 이 종목은 반드시! 꼭!매수하세요!!,0
1384,"메리츠종금증권, 정관 변경 안건 주총 등",0
1385,코로나19 확산 공포에 급락,0
1386,코로나19 여파 간편식 관련주 연일 급등,0
1387,"코로나19 위험에…이니텍, KG이니시스 등 전자결제株 강세",0
1388,"마리화나 테마株, CBD활용 뇌 질환 연구 글로벌 학술지 게재 소식에↑",0
1389,정책 기대감이 코로나 이길까…추경·금리인하 패키지에 시장 기대감 솔솔,0
1390,코로나19 확산에 3% 급락…2년 만 '최악의 하루',0
1391,코로나19 직격타…2월 기업경기 금융위기 수준 추락,0
1392,"코스닥, 장중 2%대 올라..시총 상위주 급등",0
1393,오늘의 증시 일정 (2월 26일),0
1394,"인터플렉스(051370)소폭 상승세 +4.81%, 나흘만에 반등",0
1395,"코로나19 확산에 글로벌 금융시장 '패닉'…""안전도피""",0
1396,코로나19 확산 추세에 수혜주 롤러코스터 `투자 주의보`,0
1397,"음압병동 관련주 GH신소재 '투자 유의'…옵트 ""실질적 수주 없어""",0
1398,코로나 확산에 원화 가치 ‘뚝뚝’,0
1399,코로나19에도 아랑곳 않는 개미…빚늘려 주식 샀다,0
1400,로나19 팬더믹 우려에 약보합…650선,0
1401,코로나19 확산에 대표 수혜종목으로 떠오른 온라인교육株,0
1402,"코스닥협회, 정기회원총회 개최…신임 수석부회장에 장경호 이녹스첨단소재 대표",0
1403,코로나發 기업경기 쇼크…메르스·금융위기 때보다 낙폭 커 (종합),0
1404,"외국인, 팔 만큼 팔았나… 코스피 바닥론 솔솔",0
1405,코로나 테마주 '롤러코스터' 주의보,0
1406,현대약품·NH프라임리츠·GKL 주주총회 등,0
1407,외국인 6년8개월만에 최대 매도..2100선 또 깨져,0
1408,"세계증시, 코로나발 경제공포에 5일 연속 하락...금리인하 베팅 늘어",0
1409,"코스피, 외인 매도에 하루 만에 반락 2070선 마감… 코스닥 약보합",0
1410,빅테크 기업 추세 이탈여부에 관심주식 증권 거래소 주가. 사진= 픽사베이,0
1411,"코스피, 외인 매도에 하루 만에 2100선 내줘… 코스닥 1% 이상 하락",0
1412,내일장 상한가 종목 ▶ 이낙연株,0
1413,"`코로나19 팬더믹 공포`…외국인, 코스닥도 1800억 `매도폭탄`",0
1414,"은행 빚 3억 못 갚은 에코마이스터, 주가도 '뚝'",0
1415,코로나19 확산 공포 지속하며 하락,0
1416,코로나 확산 공포에 급락…이틀 낙폭 '역대급',0
1417,"코스닥, 코로나19 우려 여전… 낙폭 축소",0
1418,오전장★테마동향,0
1419,내일 한은 금통위…`코로나19`에 금리인하 카드 꺼내나,0
1420,'뜰때 차익 챙기자'…지분 내다파는 코로나株 내부자들,0
1421,"""뉴욕증시 7월까지 더 떨어질 것"" 골드만·씨티 전략가들 경고",0
1422,외인 매도에 1%↓…넉달만에 2060선 밑으로,0
1423,필옵틱스 주주총회 등,0
1424,정부의 정책 모멘텀을 기대해볼까?,0
1425,"트럼프 등판에도 `코로나 공포`에 떠는 美증시…월가 ""주가 하락 시작됐다""",0
1426,美트럼프 곧 코로나19 기자회견…한국 대책·뉴욕증시 폭락 등 주목,0
1427,코로나19 확산 공포…유럽증시 지속 하락 英 2.42%↓,0
1428,▶삼성전자 M&A 체결임박! 실제 수익 안겨줄 종목 TOP3공개!,0
1429,글로벌증시 고꾸라지자 투자 매력 높아진 ELS,0
1430,"이주열 ""추가 금리인하, 코로나19 장기화 지켜보며 결정""",0
1431,"""연이은 임상 실패…초기 유망 바이오 기업 발굴할 때""",0
