뉴스제목,주가변동
"코스피, 美·中 갈등 우려에도 개인 순매수에 2070선… 코스닥 강보합",1
개인 매수에 1%대↑…1년여만에 740선 회복,1
"2조원 이상 코스피 상장사, 기업지배구조 보고서 공개",1
"코스피, 3일 연속 오르며 2080선 마감… 코스닥 740선 회복",1
23.6조 규모 카타르 LNG선 계약에 조선주 강세,1
SK바이오팜發 IPO 시장 훈풍에 기술특례상장 ‘꿈틀’,1
“카타르 대규모 LNG선 수주에 조선株 주가 뛸 것”,1
"거래소 ""코스피 211개사, 기업지배구조 보고서 공시 완료""",1
"차바이오텍, 파킨슨병 임상치료 세계최초 성공 소식에↑",1
석달 만에 2080선 회복…금융株 두각,1
은행·보험·증권 등 금융주 일제히 상승세,1
"엘앤케이바이오, 척추 임플란트 제품 미국 FDA 허가·가격 5배 '우수성 입증'",1
기관 순매수 1.2兆 '역대급'…코스피 3% 오르며 2147 마감,1
조선사 수주 호재에 철강株도 강세,1
돌아온 반도체株…단숨에 2140선까지,1
나흘만에 하락하며 숨고르기…740선 하회,1
국산 코로나19 치료제 1조 투자 소식에 제일약품·셀트리온제약 등 관련株 강세,1
"코스닥, 트럼프 발언에 투자심리 호전…개인 ‘사자’ 상승 출발",1
"코스닥, 외국인·기관 매도세에 하락 전환",1
"거래소 ""씨씨에스, 신주권 변경상장일 전일까지 거래정지""",1
"수주 잭팟에 뱃고동 울린 조선株, 추가 상승 여력은?",1
"미래에셋 1호 리츠 출격…""3분기내 상장""",1
코스피 2100선으로 이끈 기관…1조 넘게 산 이유,1
유가 상승 기대감에 정유주 강세,1
"코스닥 이끄는 바이오株...""옥석 가리기 필요""",1
"삼성전자, ‘왕의 귀환’",1
거침없는 코스피…3% 이상 올라 2150선도 돌파,1
"6월 3일 코스피, 59.81p 오른 2147.00 마감(2.87%↑)",1
미중 갈등 이긴 경제회복 기대감…코스피 2100돌파하며 상승개장,1
"정부, 드론 택시 상용화 발표에 관련株 급등",1
목표주가 '상향' 두달간 9배↑…영혼없는 조정 '다수',1
경기회복 기대에 하루만에 반등…740선 회복,1
"사는 기관, 파는 개미…소폭 올라 2150선",1
"6월 4일 코스닥, 4.71p 오른 742.37 마감(0.64%↑)",1
용감한 개미들은 `곱버스`에 베팅,1
무서울 것 없는 개미… 빚투자 11조원 돌파,1
(재송)3일 장 마감 후 주요 종목 뉴스,1
"코스피, 개인·외인 팔자에 상승폭 반납…2150선",1
유럽 전기차 고성장에 2차전지株도 쌩쌩,1
코스피에 ‘날개’ 달아준 금융투자…얼마나 더 살까(종합),1
증시 뜨거운데 왜 계좌는 '퍼런 멍'?…동학개미 승리에도 못 웃는 '곱버스 개미',1
IPO 시장도 '언택트'… '커뮤니케이션 섹터' 기업 뜬다,1
"""코로나19 침체 지났다"" 경제 회복 기대에 랠리…다우 2.05% 상승",1
"노루페인트(090350)소폭 상승세 +3.78%, 나흘째 상승",1
엿새째 달린 코스피…2180선 회복,1
코스닥 2180선으로 마감…코스닥 750선 '코앞',1
"코스피, 기관 꿋꿋한 ‘매수’에…2180선도 회복",1
"코스닥, 외국인 매수세 유입 상승 전환",1
병원협회 비대면 진료 찬성에 비트컴퓨터·케어랩스 등 관련주 강세,1
외국인 ‘사자’에 상승,1
"대웅제약, 코로나19 치료제 바이러스 완전제거 확인 '급등'",1
코스피 장중 한때 2180선 터치…코스닥도 상승세,1
올해 여름은 증시도 HOT SUMMER!,1
고용 불안 속 혼조…나스닥 사상 최고치 찍고 0.69% 하락 마감,1
치솟는 바이오 빅2…뜨거운 고공대결,1
"코스피, 외인·기관 팔자에 2140선 내줘",1
코스피 2140선으로 주저앉아…코스닥도 동반 하락세,1
"코스피, 개인·기관 ‘사자’에 2160선…상승 폭 확대",1
"경기부양 호재, 상하이지수 0.40%↑,주간 2.75%↑",1
코스피 연고점 고지 4% 남았다,1
개인·외국인 ‘사자’…1년1개월만에 750선 회복,1
"창업 20년만 제약업 석권,서정진 셀트리온회장의 비결",1
"코스피, 기관 매도 전환에 강보합권…'2180'선 등락",1
'한국판 뉴딜' 정책...2차전지株 견인,1
"코스닥, 개인 ‘사자’에 상승 출발…1년1개월만에 ‘750선’ 돌파",1
"코스피, 오락가락 장세 지속...2180선 보합 마감",1
높아진 경기회복 기대감에 코스피 2200선 돌파 …1%대 상승 출발,1
"""본방사수 시대 끝났다""…열기 뿜어내는 OTT 대전",1
‘믿습니까? 믿습니다!’…지령 따라 단타하는 '리딩방' 동학개미,1
실적 하향세 멈칫…한시름 던 증시,1
"코스피, 美 증시 훈풍에 상승 출발…'2190선'",1
코로나에 쌓인 재고 순식간에…빙과株 기사회생,1
"美연준, 회사채 직접 매입은 '제로'..회사채 ETF만 매입",1
"동학개미, 삼전·하이닉스 쏟아내고 '언택트' 환승",1
"코스피, 8거래일 연속 상승 마감… 코스닥 강보합",1
막판 상승전환…750선 강보합,1
"""코로나19 수도권 대유행 우려""…중화항체 백신·치료제 개발업체 다시 랠리",1
7배 투자수익 잭팟에 한화그룹株 줄줄이 상한가,1
코스피 '하락반전'에 2170선으로…개인 순매수세↑,1
드론 배송 상용화 기대감에 관련주 ‘강세’,1
"세계증시 불안한 유동성 랠리…""경기회복 없인 추가상승 한계""",1
빠른 경제 회복 기대로 상승…나스닥 사상 최고,1
"코스닥, 외국인·기관 매도에 하락 전환..시총상위株 '약세'",1
"전미경제연구소 ""美경제 128개월 확장국면 종료""…공식선언",1
"코스피, 2200선 넘기며 출발…삼성 계열사 호조세",1
높아지는 원격의료 제도화 기대감…관련주 `기술 경쟁` 치열 예고,1
원·달러 환율 1200원 아래로?…美연준·증시에 달렸다,1
2200선 넘보는 코스피...인버스 투자자 '울상',1
뉴욕증시 하락 출발‥다우지수 1% ↓,1
KG동부제철우 등 우선주 대거 상한가 진입,1
"코스닥, 개인·기관 ‘사자’에 상승 출발 `750선`",1
"도미노피자, 주가·실적 `도미노 상승`",1
글로벌 ‘그린뉴딜’ 정책에 수소株 급부상,1
北 '무력도발' 암시에 대북株 일제히 침통,1
"코스피 4.8%·코스닥 7%대 하락 …""코로나 재확산·北무력도발 우려↑""",1
"코스닥, 5%대 낙폭 확대… 한때 700선 내주기도",1
"언택트·바이오, 주식부자 새얼굴",1
2차 유행 우려되지만 증시 1차 폭락과 다른 이유?,1
"삼성중공우, 6월 내내 상승...5만원대→40만원 '654%' 폭등",1
엎친데 덮쳤다…7% 폭락해 700선 하회,1
"북한, 대남 강경 발언에 경협株 약세",1
"우선주도 양극화..SK우 등은 상한가, 동양우 등은 10%대 급락",1
"코스닥, 코로나 재유행 우려로 변동성↑…보합권 등락",1
상한가도 하한가도 우선주…호재 따라 급등락 갈려,1
뉴욕증시 널뛰기에 흥분한 개매와 겁 먹은 큰 손,1
바이오팜 덕에 `SK 붙은 종목` 다 떴다,1
코로나 재확산 우려에 진단키트株 강세,1
"""투자의 시작은 상상력, 언택트·친환경 다음은…""",1
두산인프라코어는 저평가?…재무제표 주석에 답 있다,1
코스피 소폭 하락한 2114에 출발,1
"""하반기 美증시 MAFAA에 주목하라""",1
"코로나19 재확산 우려, 코스피·코스닥 3%·5％ 폭락",1
폴더블 아이폰 나오나…관련주 강세,1
700선 회복…폭락 후 급등 ‘3월 말 데자뷔’,1
개미 던진 매물 외국인이 받았다…코스닥서 역대 최대 순매수,1
美연준 돈풀기에 `화색`…5% 급반등,1
"주춤하는 시장, 투자자가 대응하기 위해 필요한 것은?",1
100여년 역사 국내 제약업계 석권한 셀트리온①,1
이수철 레드로버 대표 “애니메이션에 웹툰 더해 거래재개 목표”,1
"코스닥, 연준 부양책 기대감에 3% 반등 출발…`710선`",1
롤러코스터 올라탄 개미… '빚 투자' 2년여만에 12조원 돌파,1
"코스닥, 5% 급등에 석달만에 사이드카 발동",1
"클로로퀸 관련주, 美FDA의 긴급승인 취소에 약세",1
연준 회사채 매입 소식에 상승…나스닥 1.43% 강세,1
`니콜라 효과`가 뭐길래…수소산업 관련株 `씽씽`,1
"메리츠증권 이진우 ""시장 전망? 주도주를 봐라!""",1
"DSC인베스트먼트(241520)+7.62%, 컴퍼니케이 +6.76%, 우리기술투자 +5.97%, 에이티넘인베스트 +5.33%",1
"6월 16일 코스닥, 42.23p 오른 735.38 마감(6.09%↑)",1
"北 도발, 코로나19 등 우려에도 개인 '사자'…오름세 유지",1
"코스닥, 南·北 긴장에도 '사자'나선 개인…보합권 출발",1
2분기 실적 시즌 앞두고 숨고르기 `하락`,1
나파모스타트 코로나19 임상2상 승인…제일약품·SK케미칼 등 관련주 동반 수혜 기대,1
"코스피, 하락세에 2130선 무너져…코스닥은 박스권 등락",1
"코스피, 박스권 등락하다 2130선 마감…코스닥 소폭 상승",1
나파모스타트 코로나19 임상2상 승인...관련주 '들썩',1
보톡스 강자 '메디톡신' 퇴출…반사이익 기대에 보톡스株 '훨훨',1
"증시 하루 거래금 18兆 '역대급'…이 많은 자금, 어디서 왔나",1
손소독제·언택트 등 코로나19 수혜 지속…관련주 2분기 실적 `맑음`,1
고르고 또 고르면 못 고를 리 없건만,1
美 일부 주 확진자 증가세에 혼조…다우 0.65%↓,1
삼성중공우 거래정지에도 우선주 무더기 上,1
신규 실업자수가 남긴 의문부호‥뉴욕증시 약세출발,1
"이엔플러스, 스탠다드그래핀 中시장 규모 17조 시장 성장전망 수혜 기대↑",1
오늘의 증시 일정 (6월 19일),1
外人·기관 팔자 행렬에 코스피 소폭 하락…2126에 마감,1
1.3% 올라 750선 회복…종목장세,1
로나 재확산 우려에 발목…2130선 하회,1
"무디스 ""선진국 부채, 금융위기 때보다 두 배 증가 예상""",1
"뉴욕증시, 코로나19 2차 감염 우려 혼조세 출발",1
"6월 22일 코스닥, 9.61p 오른 751.64 마감(1.30%↑)",1
"'무섭게 오르고 무섭게 꺼진다'…우선주 열풍, 사그라드나",1
코스피 하락 출발에도 2130선 유지…코스닥은 상승세,1
"코스닥, 상승 출발…개인 나흘째 순매수 행진",1
삼성전자·화웨이 격돌에…에이스테크 `신바람`,1
펀더멘털과 현실의 괴리,1
"혼조세 마감, 상하이종합지수 0.08%↓",1
23일 장마감 후 주요 종목뉴스,1
G2 리스크에 출렁…소폭 상승해 2130선,1
상반기 우선주·바이오주 고공점프,1
"힘빠진 경기민감株, 성장주까지 발목 잡나",1
반도체 독립운동에 소부장株 만세삼창,1
미·중 무역협상 노이즈 딛고 소폭 상승,1
"삼성중공우, 2거래일 급락후 다시 ‘강세’",1
"코스닥, 1%대 상승 출발…개인만 '사자'",1
곧 2분기 어닝시즌…실적 눈높이 높아진 종목은,1
"6월 23일 코스닥, 1.59p 오른 753.23 마감(0.21%↑)",1
"美 ""무역합의 끝났다"" 발언에…코스닥 하락 반전",1
"6월 23일 코스피, 4.51p 오른 2131.24 마감(0.21%↑)",1
"알로이스, 정부 '한국판 넷플릭스' 10조 규모 육성..해외 매출 확대 부각↑",1
수소차株 현대차말고도 많네…부품·소재주 관심 필요,1
코로나 수혜주인데…임원진 잇딴 매각에 케이엠 주가 `시들`,1
"불안한 시장, 양호한 실적이 예상되는 종목은?",1
"에스맥, 코로나19 혈장치료제 임상 전세계 36배 급증 소식에↑",1
"코스피, 1% 이상 오르며 2150선 회복… 코스닥 760선",1
일제히 상승 마감…나스닥 사상 최고로 1만 재돌파,1
닭고기株 올랐닭!…체리부로·하림 등 연일 상승,1
"코스피, 언택트株 강세 상승 출발…대형株 오름세",1
"美""미중 무역분쟁 끝났다"" 발언에 코스피 -0.7% '하락'",1
역시 체력…2분기 실적에 주가도 급등,1
"""美中합의 끝났다"" 나바로 한마디에…글로벌 금융시장 출렁",1
로나19 재확산 우려에 투심위축..8거래일만에 '하락',1
美코로나19 확진자 급증에 2%대 하락,1
"경기 회복 지연되나…투심 약화에 코스피 2112선 후퇴, 2%대 하락",1
"코스닥, 외국인·기관 매물 확대에 1% 이상 하락..750선 하회",1
코스피 2.27% 내린 2112.37...2110선 후퇴,1
"6월 25일 코스피, 49.14p 내린 2112.37 마감(2.27%↓)",1
"코스닥, 코로나19 확산 우려에 하락 출발",1
"""상폐 이틀 남았습니다"" 하나니켈 1·2호 투자주의보",1
"美경재활동 봉쇄 강화 우려에 코스피, 1%대 하락 출발 `2130선`",1
코스닥 시총 톱5 휩쓴 바이오株…싼 주식은 `옛말`,1
`언택트 대장주` 기대 컸는데…코스피보다 못 오른 5G,1
3% 가까이 급락…코로나 2차 파동 우려 ↑,1
"코미팜, 伊서 코로나19 치료제 임상 신청에 강세",1
괴리율 폭등 원유ETN 'LP평가' 다음달 말 발표..상장폐지 나올까,1
"1억 주식투자해 4000만원 번 개미, 세부담 35만원→421만원 ‘껑충’",1
코로나19·무역전쟁 우려…3% 안팎 급락,1
"뉴욕증시, 코로나19 재유행 공포에 급락 마감…다우 2.72%↓",1
"구글, 독일 등 3개국서 뉴스 사용료 낸다",1
"6월 29일 코스닥, 15.89p 내린 734.69 마감(2.12%↓)",1
로나19 재확산 우려 2%대 `뚝`…730선,1
로나 확진자 1000만명 돌파…2100선 붕괴,1
"반도체주, 실적 날개 달고 기지개",1
"질주하는 2차전지株, 고속성장 이어진다",1
"개미들의 분노 ""서민 부동산 사다리 끊더니 주식 사다리까지 끊을 셈이냐""",1
"코로나19 재확산 우려…코스닥, 하락 출발 750선 아래로",1
"코스피, 코로나19 재확산 우려에 1%대 하락 출발…2100선",1
"화진, 주식등의 대량보유자 소유주식수 변동",1
오늘의 증시 일정 (6월 30일),1
"ISC, 코로나19 의료진 응원 `덕분에 챌린지` 동참",1
폭탄 사들이는 개미들…상반기 레버리지·인버스 ETF 거래대금 폭증,1
"원익머트리얼즈, 저평가된 소재 기업…""주가 우상향 전망""",1
"코스피, 외국인·기관 동반 매도에 '2100선' 붕괴",1
中 돼지독감 바이러스 발병에 동물백신·사료株 강세,1
퐁당퐁당 장세…720선대로 하락,1
"""홍콩보안법 첫 체포자 나와""…2100선 턱걸이",1
올해 눈여겨 볼 코스닥 상장사는…핀테크·2차전지·신약 기업 다수,1
"거래소, 알테오젠 등 35개사 '2020년 코스닥 라이징스타' 선정",1
다 같은 스마트폰 부품株가 아니다…OLED가 대세,1
상반기 공모시장 성적표 '양호'…75% 공모가 웃돌아,1
코스닥 라이징스타 휩쓴 `소·부·장`,1
"한국거래소, 알테오젠 등 35개 코스닥社 '라이징스타' 선정",1
등락하는 코스피 2100선까지 내려와…코스닥은 하락반전,1
